Time,position,velocity,rhonn_x0,rhonn_x1,error_x0,error_x1,set_point,effort,error_tracking_x0,error_tracking_x1,surface,w11,w12,w21,w22
77.92,30.07316264971695,3.4238021672330015,30.072982582998335,3.4238022657519025,0.00018006671861314771,-9.8518901037181195e-08,29.42123851851768,9.2646123673558769,0.65155481238559076,0.61713980299917282,0.63668644737074054,-2.5116806449742519,-1.6532661717666843,-32.393436748795509,-56.94971724304888
77.93,30.07316264971695,3.4238021672330015,30.073162513021632,3.4238021094205493,1.3669531639948218e-07,5.7812452158856331e-08,29.42123851851768,9.2645320019838167,0.65155481238559076,0.61713980299917282,0.63668644737074054,-2.5116367812342038,-1.6532223080266357,-32.393034092229982,-56.949315440816058
77.942,30.07316264971695,3.4238021672330015,30.07316264971691,3.4238021672360759,3.907985046680551e-14,-3.0744295997919835e-12,29.490451988147306,9.2651763832028138,0.58271059492186694,0.5480965053708502,0.56557782321850625,-2.5116367479103254,-1.6532222747027574,-32.396262832834068,-56.95253733087079
77.95,30.07316264971695,3.4238021672330015,30.073162649716949,3.423887348328094,0.0,-8.5181095092590198e-05,29.525066111851014,9.2661806858187408,0.54809653786585599,0.51347752971774696,0.52992042585372268,-2.5116367479103174,-1.6532222747027494,-32.401282059042138,-56.957545907583878
77.96,30.161077527482703,3.3862130280629144,30.161067826474017,3.3862130291010857,9.7010086861359923e-06,-1.0381713266838233e-09,29.559685119999163,9.2666006530016301,0.51347752971778604,0.47885366823630449,0.49425799412783805,-2.2797359781104132,-1.4213215049028443,-32.446719581813788,-56.963361011960636
77.977,30.161077527482703,3.3862130280629144,30.161077527459184,3.3940330022427929,2.3518964553659316e-11,-0.0078199741798785638,29.594308981480644,9.2681726514873581,0.56676854579915315,0.53213986219943266,0.54914291857340725,-2.279733613182739,-1.4213191399751695,-32.453408278710462,-56.970034410411898
77.98,30.161077527482703,3.3862130280629144,30.161077527482551,3.386214881802033,1.5276668818842154e-13,-1.8537391186512764e-06,29.594308981480644,9.2681726514873581,0.56676854579915315,0.53213986219943266,0.54914291857340725,-2.2797336131770436,-1.4213191399694742,-32.4545972904778,-56.971220702661242
77.99,30.161077527482703,3.3862130280629144,30.161077527482696,3.387605182002531,7.1054273576010019e-15,-0.0013921539396166693,29.663571139999156,9.2696842791507557,0.49750638748353992,0.46286815266871884,0.47779334429322501,-2.1629981181641607,-1.3045836449565915,-32.461961293056639,-56.978567862229667
78.0,30.248050099434906,3.3493492419121536,30.24788146515397,3.3493493677459441,0.00016863428093571997,-1.2583379049857513e-07,29.698209374813977,9.2701497650273286,0.54949485386224239,0.5150291266362963,0.53151397225216357,-2.0519695064860288,-1.1935550332784597,-32.509006865317474,-56.983434466847193
78.01,30.248050099434906,3.3493492419121536,30.248050069002932,3.3493493041363394,3.0431973385702804e-08,-6.2224185803927412e-08,29.698209374813977,9.2710889373719674,0.54949485386224239,0.5150291266362963,0.53151397225216357,-2.0519284038658738,-1.1935139306583045,-32.513714312138802,-56.988130323955403
78.02,30.334122884229597,3.3146325293268686,30.331285275002962,3.3146431487786572,0.0028376092266348962,-1.0619451788596024e-05,29.767499999999163,9.2727579109822464,0.48055008459819604,0.44589776405334192,0.46031426659128782,-1.8360001997925741,-0.97758572658500487,-32.564741505555752,-56.998608708577741
78.03,30.419314396703463,3.303718469116312,30.419241956824056,3.3037185505139632,7.2439879406971386e-05,-8.1397651285897155e-08,29.802152328147304,9.2735545392309344,0.6170134935694449,0.58243266497304802,0.60094306978013134,-1.7381600433880398,-0.8797455701804705,-32.577989744406636,-57.007582930584867
78.046,30.5036262840723,3.2697642564697675,30.503608100753087,3.2697642590183591,1.818331921299432e-05,-2.5485915600143016e-09,29.836809291851008,9.2737547699235332,0.66677969803426862,0.63213724075392719,0.65214063169495529,-1.5262198096863475,-0.66780533647877871,-32.623361803834577,-57.008959096199902
78.05,30.5036262840723,3.2697642564697675,30.503626226005309,3.2697616505071636,5.8066991215355301e-08,2.6059626039298678e-06,29.87147085999916,9.2734211686533392,0.63215530497710759,0.59748922452467568,0.6164538836739889,-1.5262153910721705,-0.66780091786460161,-32.621689373342591,-57.007291492623999
78.06,30.5036262840723,3.2697642564697675,30.50362628406981,3.2697642566237732,2.4904522888391512e-12,-1.5400569708390321e-10,29.87147085999916,9.2734464308370939,0.63215530497710759,0.59748922452467568,0.6164538836739889,-1.5262153769170785,-0.66780090370951006,-32.621815652752986,-57.007417407570756
78.071,30.58710568796551,3.2313823868351905,30.560698504075653,3.2318191727359959,0.026407183889858743,-0.00043678590080542534,29.94080768518434,9.2741993594621377,0.59213657916133045,0.58521562407649697,0.60297972145133683,-1.2990039286396444,-0.44058945543207612,-32.681704779092932,-57.006410877724896
78.08,30.58710568796551,3.2313823868351905,30.587105135630761,3.231382386826354,5.5233475038107827e-07,8.8364870975965459e-12,29.94080768518434,9.2741905588373879,0.59213657916133045,0.58521562407649697,0.60297972145133683,-1.2925664614463703,-0.43415198823880219,-32.681727122535776,-57.006433151543611
78.09,30.58710568796551,3.2313823868351905,30.587105687964172,3.231382386865576,1.3393730569077889e-12,-3.0385471916360984e-11,30.01016255481396,9.2747776191211511,0.57694313314880574,0.54225900944651428,0.55956730344097849,-1.2925663267973058,-0.43415185358973818,-32.684671584857497,-57.009368438661099
78.102,30.66973887211498,3.199681485181535,30.270096671428959,3.2128250438933463,0.39964220068602074,-0.013143558711811387,30.044846678517658,9.2753566763580277,0.54225900944785366,0.19056145142981507,0.20682922171325069,-1.190170888284221,-0.33175641507665315,-32.729996003666045,-57.009154525373091
78.113,30.66973887211498,3.199681485181535,30.669737903284762,3.1996814852864333,9.6883021782900869e-07,-1.0489831225868329e-10,30.044846678517658,9.277261899460056,0.54225900944785366,0.19056145142981507,0.20682922171325069,-1.0927454626375479,-0.23433098942998015,-32.741554863009895,-57.02067490705123
