Time,position,velocity,rhonn_x0,rhonn_x1,error_x0,error_x1,set_point
689.777,33.90714434134789,1.7042968464706545,33.907144341347845,1.7042968470854873,4.2632564145606011e-14,-6.1483285129781962e-10,35.94000000000098
689.786,33.936489605335936,1.7022790239605778,33.936469269225512,1.7022790314226626,2.0336110424068465e-05,-7.462084727904994e-09,35.95500000000098
689.796,33.96628718172188,1.7012653318145878,33.902334918551276,1.7018760394297203,0.063952263170605761,-0.00061070761513248861,35.97000000000098
689.806,33.96628718172188,1.7012653318145878,33.966275640809585,1.7012655694311434,1.1540912296936767e-05,-2.3761655554288552e-07,35.98500000000098
689.816,33.99616259521618,1.6993053560255804,33.994683185488498,1.6993062878056406,0.0014794097276791263,-9.3178006022043292e-07,36.00000000000098
689.826,33.99616259521618,1.6993053560255804,33.996162564272737,1.6993053626477774,3.0943439810471318e-08,-6.6221970129731744e-09,36.01500000000098
689.836,34.02612273988812,1.7257775510275963,34.329471913798983,1.724315264592164,-0.3033491739108598,0.0014622864354323362,36.03000000000098
689.846,34.02612273988812,1.7257775510275963,34.026235017979332,1.7257783027439757,-0.00011227809120839538,-7.517163793657744e-07,36.04500000000098
689.856,34.02612273988812,1.7257775510275963,34.026122739952854,1.7257775510448141,-6.4730443227745127e-11,-1.7217782755096778e-11,36.06000000000098
689.866,34.05611178411926,1.7289695888488956,34.06408035633757,1.7289537932970802,-0.0079685722183100438,1.5795551815411812e-05,36.07500000000098
689.878,34.05611178411926,1.7289695888488956,34.056111823740224,1.7289695894630768,-3.9620964287223615e-08,-6.1418115038236465e-10,36.090000000000984
689.886,34.05611178411926,1.7289695888488956,34.056111784122749,1.7289696616723376,-3.4887648325820919e-12,-7.2823441943370426e-08,36.105000000000985
689.896,34.11629517739482,1.7234528596564425,34.116331474163246,1.7234527846240013,-3.6296768428201176e-05,7.5032441149147644e-08,36.120000000000985
689.907,34.146117867470565,1.725942854817935,34.252980720328992,1.7244890731405604,-0.106862852858427,0.0014537816773745327,36.135000000000986
689.916,34.176017941385304,1.7211840978014339,34.175231539091016,1.7211843014937926,0.00078640229428827979,-2.0369235875783431e-07,36.150000000000986
689.926,34.20597612663731,1.719847308385833,34.20490427663799,1.7198479957031054,0.0010718499993203068,-6.8731727242976604e-07,36.16500000000099
689.937,34.23600616960126,1.7195882408532774,34.229522906384346,1.7196023164671601,0.0064832632169142812,-1.4075613882669202e-05,36.18000000000099
689.946,34.23600616960126,1.7195882408532774,34.23600603399683,1.7195882472802282,1.3560443079541074e-07,-6.4269507493719402e-09,36.19500000000099
689.956,34.265735912135575,1.7193317639960475,34.265649689567539,1.7193317755495769,8.6222568036475877e-05,-1.1553529466468149e-08,36.21000000000099
689.967,34.265735912135575,1.7193317639960475,34.265735912123745,1.7193317639975731,1.1830536550405668e-11,-1.5256684804398901e-12,36.22500000000099
689.977,34.32498051016283,1.7271171138178896,34.335402599772891,1.7271000713997324,-0.01042208961005997,1.7042418157142691e-05,36.24000000000099
689.986,34.32498051016283,1.7271171138178896,34.324980957261175,1.7271171346169183,-4.4709834412515193e-07,-2.0799028721540935e-08,36.25500000000099
689.997,34.35452028426992,1.7222670144862882,34.354129670527215,1.72226707788829,0.00039061374270232818,-6.3402001870827007e-08,36.27000000000099
690.006,34.38413532668646,1.72470839765624,34.488729243844546,1.7232664468153303,-0.10459391715808408,0.0014419508409098114,36.28500000000099
690.016,34.41345421867884,1.7271253669944926,34.413533892428575,1.7271253593803237,-7.9673749738162769e-05,7.614168850977876e-09,36.30000000000099
690.026,34.41345421867884,1.7271253669944926,34.413454218724752,1.7271253670105864,-4.5915271584817674e-11,-1.6093792964966269e-11,36.31500000000099
690.036,34.44284670389348,1.723836464561562,34.442782047705521,1.7238364747799579,6.4656187959144518e-05,-1.0218395907202193e-08,36.33000000000099
690.046,34.47230379839968,1.7228645707344454,34.4576250445011,1.7229176815349376,0.014678753898579089,-5.3110800492195409e-05,36.345000000000994
690.056,34.47230379839968,1.7228645707344454,34.472303762814818,1.7228645709080297,3.558486127985816e-08,-1.7358425807856293e-10,36.360000000000994
690.066,34.47230379839968,1.7228645707344454,34.472303798393256,1.7228647933921906,6.4233063312713057e-12,-2.2265774513030578e-07,36.375000000000995
690.076,34.50182833653622,1.7241884017813085,34.501866407394886,1.7241883984418394,-3.8070858664696061e-05,3.3394691456578585e-09,36.390000000000995
690.086,34.531057629291396,1.725498994517703,34.531066588981048,1.7254989940547887,-8.9596896515331537e-06,4.629143735002117e-10,36.405000000000996
690.096,34.56068400853011,1.7217102602937815,34.51333750583575,1.7219182646810367,0.047346502694360026,-0.00020800438725521175,36.420000000001
690.106,34.59001412397644,1.7179594134120992,34.589383967936413,1.7179595775249936,0.00063015604002458758,-1.6411289438522658e-07,36.435000000001
690.117,34.59001412397644,1.7179594134120992,34.590014096943293,1.7179594334875787,2.7033145499899547e-08,-2.0075479501002746e-08,36.450000000001
690.126,34.619436986171934,1.7148034869865083,34.619435270702638,1.7148034871512579,1.7154692955045903e-06,-1.6474954733780578e-10,36.465000000001
690.139,34.648565619745476,1.7116791198251733,34.639154660271316,1.7116951697893512,0.009410959474159597,-1.6049964177922149e-05,36.480000000001
690.146,34.648565619745476,1.7116791198251733,34.648565523773073,1.7116791216656253,9.5972403357791336e-08,-1.8404520130133051e-09,36.495000000001
690.157,34.67773870287616,1.7094725704143057,34.676940896869269,1.7094726671419096,0.00079780600689360881,-9.6727603926538563e-08,36.510000000001
690.166,34.67773870287616,1.7094725704143057,34.677738694740185,1.7094725722534321,8.1359772252653784e-09,-1.8391264067219026e-09,36.525000000001
690.176,34.706988753092006,1.7047873992860434,34.703728507071617,1.704789639706334,0.0032602460203889905,-2.2404202906223247e-06,36.540000000001
690.186,34.706988753092006,1.7047873992860434,34.706988684900438,1.7047874053471901,6.8191567947906151e-08,-6.0611466956572713e-09,36.555000000001
690.196,34.76562088603127,1.7065631703444437,34.765725536296401,1.7065629972902769,-0.0001046502651291803,1.730541667743779e-07,36.570000000001
690.206,34.79466796819885,1.706950765572354,34.795793673844628,1.7069289293829542,-0.0011257056457765202,2.1836189399770944e-05,36.585000000001
690.216,34.79466796819885,1.706950765572354,34.794667970927804,1.7069507657380996,-2.7289530635243864e-09,-1.6574563943549947e-10,36.600000000001
690.226,34.79466796819885,1.706950765572354,34.794667968199349,1.7069509786085888,-4.9737991503207013e-13,-2.1303623487511913e-07,36.615000000001004
690.236,34.823424579544756,1.7073344848479852,34.82342542556313,1.7073344848718648,-8.4601837357922705e-07,-2.3879564992057567e-11,36.630000000001004
690.246,34.823424579544756,1.7073344848479852,34.823424582246446,1.7073595472308796,-2.7016895387532713e-09,-2.5062382894347479e-05,36.645000000001005
690.256,34.85221869724198,1.703706388301098,34.852216750128861,1.7037063884813648,1.9471131196269198e-06,-1.8026669046378174e-10,36.660000000001006
690.269,34.88142173519766,1.7010524739645492,34.811391009021889,1.7015497071595718,0.070030726175772884,-0.000497233195022595,36.675000000001006
