Time,Name,Position,Velocity,Effort
6.196000000000404,right_joint_1,0.8794643082418465,-0.0292838231266575,-0.005097849363640399
6.197000000000404,right_joint_1,0.8794350244187199,-0.029419263101922548,-0.00507715392701619
6.1980000000004045,right_joint_1,0.8794056051556179,-0.029553901103114334,-0.005056355930003012
6.199000000000405,right_joint_1,0.8793760512545148,-0.02968773461640775,-0.0050354559451894
6.199000000000405,right_joint_1,0.8793760512545148,-0.02968773461640775,-0.0050354559451894
6.199000000000405,right_joint_1,0.8793760512545148,-0.02968773461640775,-0.0050354559451894
6.200000000000405,right_joint_1,0.8793463635198984,-0.029820761148943855,-0.005014454547111487
6.200000000000405,right_joint_1,0.8793463635198984,-0.029820761148943855,-0.005014454547111487
6.200000000000405,right_joint_1,0.8793463635198984,-0.029820761148943855,-0.005014454547111487
6.2010000000004055,right_joint_1,0.8793165427587494,-0.029952978228871902,-0.0049933523122377595
6.2010000000004055,right_joint_1,0.8793165427587494,-0.029952978228871902,-0.0049933523122377595
6.202000000000406,right_joint_1,0.8792865897805205,-0.03008438340539082,-0.004972149818952621
6.202000000000406,right_joint_1,0.8792865897805205,-0.03008438340539082,-0.004972149818952621
6.203000000000406,right_joint_1,0.8792565053971152,-0.030214974248790216,-0.004950847647543017
6.2040000000004065,right_joint_1,0.8792262904228664,-0.03034474835049081,-0.004929446380182138
6.205000000000407,right_joint_1,0.8791959456745159,-0.030473703323084356,-0.004907946600914624
6.205000000000407,right_joint_1,0.8791959456745159,-0.030473703323084356,-0.004907946600914624
6.206000000000407,right_joint_1,0.8791654719711928,-0.030601836800373025,-0.004886348895641247
6.206000000000407,right_joint_1,0.8791654719711928,-0.030601836800373025,-0.004886348895641247
6.2070000000004075,right_joint_1,0.8791348701343924,-0.03072914643740829,-0.004864653852104331
6.208000000000408,right_joint_1,0.879104140987955,-0.03085562991052919,-0.004842862059870128
6.209000000000408,right_joint_1,0.8790732853580444,-0.030981284917400202,-0.0048209741103173035
6.209000000000408,right_joint_1,0.8790732853580444,-0.030981284917400202,-0.0048209741103173035
6.209000000000408,right_joint_1,0.8790732853580444,-0.030981284917400202,-0.0048209741103173035
6.209000000000408,right_joint_1,0.8790732853580444,-0.030981284917400202,-0.0048209741103173035
6.209000000000408,right_joint_1,0.8790732853580444,-0.030981284917400202,-0.0048209741103173035
6.2100000000004085,right_joint_1,0.879042304073127,-0.031106109177048445,-0.004798990596617504
6.211000000000409,right_joint_1,0.87901119796395,-0.031230100429900435,-0.004776912113723153
6.212000000000409,right_joint_1,0.8789799678635201,-0.03135325643781828,-0.004754739258350185
6.2130000000004095,right_joint_1,0.8789486146070823,-0.03147557498413532,-0.00473247262896292
6.2130000000004095,right_joint_1,0.8789486146070823,-0.03147557498413532,-0.00473247262896292
6.2130000000004095,right_joint_1,0.8789486146070823,-0.03147557498413532,-0.00473247262896292
6.21400000000041,right_joint_1,0.8789171390320981,-0.03159705387369127,-0.004710112825758536
6.21500000000041,right_joint_1,0.8788855419782244,-0.03171769093286681,-0.00468766045065238
6.21500000000041,right_joint_1,0.8788855419782244,-0.03171769093286681,-0.00468766045065238
6.21500000000041,right_joint_1,0.8788855419782244,-0.03171769093286681,-0.00468766045065238
6.21500000000041,right_joint_1,0.8788855419782244,-0.03171769093286681,-0.00468766045065238
6.21500000000041,right_joint_1,0.8788855419782244,-0.03171769093286681,-0.00468766045065238
6.2160000000004105,right_joint_1,0.8788538242872915,-0.03183748400961763,-0.004665116107261424
6.217000000000411,right_joint_1,0.8788219868032819,-0.03195643097350797,-0.004642480400889034
6.218000000000411,right_joint_1,0.8787900303723084,-0.03207452971574357,-0.004619753938508927
6.218000000000411,right_joint_1,0.8787900303723084,-0.03207452971574357,-0.004619753938508927
6.218000000000411,right_joint_1,0.8787900303723084,-0.03207452971574357,-0.004619753938508927
6.218000000000411,right_joint_1,0.8787900303723084,-0.03207452971574357,-0.004619753938508927
6.218000000000411,right_joint_1,0.8787900303723084,-0.03207452971574357,-0.004619753938508927
6.2190000000004115,right_joint_1,0.8787579558425926,-0.03219177814920415,-0.004596937328750219
6.220000000000412,right_joint_1,0.8787257640644435,-0.032308174208475274,-0.004574031181880776
6.221000000000412,right_joint_1,0.878693455890235,-0.032423715849879735,-0.004551036109792628
6.2220000000004125,right_joint_1,0.8786610321743851,-0.0325384010515084,-0.004527952725985146
6.2220000000004125,right_joint_1,0.8786610321743851,-0.0325384010515084,-0.004527952725985146
6.2220000000004125,right_joint_1,0.8786610321743851,-0.0325384010515084,-0.004527952725985146
6.2220000000004125,right_joint_1,0.8786610321743851,-0.0325384010515084,-0.004527952725985146
6.223000000000413,right_joint_1,0.8786284937733335,-0.03265222781325049,-0.00450478164554979
6.224000000000413,right_joint_1,0.8785958415455203,-0.032765194156823295,-0.004481523485154468
6.224000000000413,right_joint_1,0.8785958415455203,-0.032765194156823295,-0.004481523485154468
6.2250000000004135,right_joint_1,0.8785630763513634,-0.03287729812580143,-0.004458178863026919
6.2250000000004135,right_joint_1,0.8785630763513634,-0.03287729812580143,-0.004458178863026919
6.226000000000414,right_joint_1,0.8785301990532376,-0.032988537785645485,-0.004434748398939759
6.226000000000414,right_joint_1,0.8785301990532376,-0.032988537785645485,-0.004434748398939759
6.227000000000414,right_joint_1,0.8784972105154519,-0.03309891122373014,-0.004411232714193759
6.227000000000414,right_joint_1,0.8784972105154519,-0.03309891122373014,-0.004411232714193759
6.2280000000004145,right_joint_1,0.8784641116042282,-0.033208416549371775,-0.004387632431602566
6.2280000000004145,right_joint_1,0.8784641116042282,-0.033208416549371775,-0.004387632431602566
6.2280000000004145,right_joint_1,0.8784641116042282,-0.033208416549371775,-0.004387632431602566
6.229000000000415,right_joint_1,0.8784309031876788,-0.03331705189385547,-0.00436394817547573
6.229000000000415,right_joint_1,0.8784309031876788,-0.03331705189385547,-0.00436394817547573
6.230000000000415,right_joint_1,0.8783975861357849,-0.033424815410461585,-0.004340180571605315
6.230000000000415,right_joint_1,0.8783975861357849,-0.033424815410461585,-0.004340180571605315
6.2310000000004155,right_joint_1,0.8783641613203744,-0.03353170527449163,-0.0043163302472454266
6.232000000000416,right_joint_1,0.8783306296150999,-0.03363771968329376,-0.004292397831100648
6.232000000000416,right_joint_1,0.8783306296150999,-0.03363771968329376,-0.004292397831100648
6.232000000000416,right_joint_1,0.8783306296150999,-0.03363771968329376,-0.004292397831100648
6.233000000000416,right_joint_1,0.8782969918954165,-0.03374285685628757,-0.004268383953306977
6.233000000000416,right_joint_1,0.8782969918954165,-0.03374285685628757,-0.004268383953306977
6.2340000000004165,right_joint_1,0.8782632490385602,-0.0338471150349885,-0.004244289245417491
6.235000000000417,right_joint_1,0.8782294019235253,-0.03395049248303157,-0.004220114340384733
6.236000000000417,right_joint_1,0.8781954514310423,-0.034052987486194654,-0.004195859872546425
6.2370000000004175,right_joint_1,0.8781613984435561,-0.034154598352421156,-0.004171526477607376
6.2370000000004175,right_joint_1,0.8781613984435561,-0.034154598352421156,-0.004171526477607376
